,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-1.62,-7.22,6.63,16.75,4.0625,35.0625,-0.21444444444444444,0.006666666666666667,0.013333333333333334,309.625,-9.5625,46.1875,222822400.0,-104693760.0,-22151168.0,104660992.0,-0.03,-0.27,-0.14,-1.63,-6.98,6.68
1,68.591,68,-0.37,-7.25,6.54,16.75,4.0625,35.0625,-0.21555555555555556,0.015555555555555555,-0.0011111111111111111,317.625,-9.5625,46.25,222789632.0,-104808448.0,-22183936.0,104644608.0,-0.01,-0.26,-0.14,-1.63,-6.98,6.68
2,78.889,10,-0.42,-7.38,6.53,16.75,4.0625,35.0625,-0.20444444444444446,0.035555555555555556,-0.015555555555555555,317.6875,-9.625,46.3125,222740480.0,-104923136.0,-22200320.0,104579072.0,-1.34,-0.38,-0.14,-0.36,-6.99,6.67
3,87.48599999999999,8,-0.42,-7.38,6.53,16.375,5.25,34.25,-0.18,0.035555555555555556,-0.027777777777777776,317.8125,-9.625,46.375,222855168.0,-105054208.0,-22085632.0,104251392.0,-1.41,-0.38,-0.17,-0.36,-6.99,6.66
4,96.28399999999999,8,-0.5,-7.38,6.49,16.375,5.25,34.25,-0.15666666666666668,0.043333333333333335,-0.04555555555555556,317.875,-9.625,46.375,222855168.0,-105152512.0,-22069248.0,104169472.0,-1.44,-0.37,-0.22,-0.36,-7.0,6.66
5,105.12299999999999,8,-0.52,-7.38,6.44,16.375,5.25,34.25,-0.014444444444444444,0.043333333333333335,-0.04555555555555556,317.875,-9.625,46.4375,222855168.0,-105234432.0,-22052864.0,104087552.0,-1.42,-0.24,-0.26,-0.36,-7.0,6.66
6,114.678,9,-0.51,-7.25,6.39,24.375,5.25,34.25,0.006666666666666667,0.04777777777777778,-0.056666666666666664,317.9375,-9.625,46.4375,222887936.0,-105283584.0,-22003712.0,103956480.0,-1.34,-0.23,-0.26,-0.36,-7.0,6.65
7,124.97999999999999,10,-0.42,-7.24,6.39,24.375,5.25,34.25,0.04,0.07,-0.07111111111111111,318.0,-9.625,46.4375,222953472.0,-105299968.0,-21905408.0,103841792.0,-1.42,-0.29,-0.18,-0.36,-7.0,6.65
8,135.324,10,-0.51,-7.3,6.46,16.375,5.25,34.25,0.07333333333333333,0.08666666666666667,-0.07222222222222222,310.0,-9.625,46.4375,223100928.0,-105267200.0,-21741568.0,103579648.0,-1.42,-0.22,-0.13,-0.36,-7.0,6.66
9,144.22099999999998,8,-0.51,-7.23,6.52,23.6875,4.0625,33.875,0.10333333333333333,0.0811111111111111,-0.08333333333333333,318.1875,-9.625,46.4375,223100928.0,-105267200.0,-21741568.0,103579648.0,-1.36,-0.1,-0.15,-0.36,-7.0,6.66
