,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-8.39,-2.27,1.94,-13.5,-37.6875,33.0,0.051111111111111114,0.09444444444444444,-0.06444444444444444,235.125,-70.4375,47.875,-99336192.0,163037184.0,-37142528.0,-186122240.0,-0.43,0.16,-0.25,-9.24,-2.43,2.19
1,62.503,62,-8.48,-2.29,1.95,-13.0625,-36.875,31.375,0.044444444444444446,0.15555555555555556,-0.07555555555555556,235.125,-70.4375,48.125,-99254272.0,163201024.0,-37060608.0,-186040320.0,-0.51,0.14,-0.22,-7.96,-2.43,2.18
2,71.19399999999999,8,-8.5,-2.27,1.91,-13.0625,-36.875,31.375,0.03111111111111111,0.19777777777777777,-0.09111111111111111,235.1875,-70.5,48.4375,-99336192.0,163381248.0,-37109760.0,-185843712.0,-0.54,0.17,-0.25,-9.24,-2.44,2.16
3,81.839,10,-8.54,-2.28,1.87,-13.0625,-36.875,31.375,0.011111111111111112,0.22555555555555556,-0.10666666666666667,235.3125,-70.5625,48.8125,-97288192.0,163594240.0,-37142528.0,-185614336.0,-0.57,0.16,-0.27,-7.97,-2.46,2.12
4,92.973,11,-8.4,-2.19,1.71,-5.0625,-36.875,31.375,-0.008888888888888889,0.25555555555555554,-0.11888888888888889,235.375,-70.5625,49.25,-97353728.0,163840000.0,-37158912.0,-185352192.0,-0.41,0.31,-0.4,-7.97,-2.47,2.09
5,104.238,11,-8.38,-2.16,1.69,-13.0625,-36.875,31.375,-0.16333333333333333,0.30444444444444446,-0.12222222222222222,235.5,-70.625,49.75,-99483648.0,164134912.0,-37191680.0,-185057280.0,-0.41,0.31,-0.4,-7.97,-2.47,2.09
6,112.954,8,-8.36,-2.14,1.63,-13.0625,-37.25,32.1875,-0.17666666666666667,0.35777777777777775,-0.11888888888888889,235.5,-70.75,50.3125,-99336192.0,164560896.0,-37224448.0,-184762368.0,-0.38,0.33,-0.42,-7.98,-2.48,2.05
7,121.77000000000001,8,-8.06,-2.19,1.57,-13.0625,-37.25,32.1875,-0.18555555555555556,0.38666666666666666,-0.11,235.5625,-70.875,50.9375,-99336192.0,164937728.0,-37273600.0,-184418304.0,-0.08,0.29,-0.44,-9.26,-2.49,2.02
8,131.79,10,-7.92,-2.18,1.6,-13.0625,-37.25,32.1875,-0.18777777777777777,0.4222222222222222,-0.09111111111111111,235.625,-70.9375,51.5625,-97206272.0,165347328.0,-37355520.0,-184041472.0,0.07,0.32,-0.38,-7.99,-2.5,1.94
9,143.028,11,-7.83,-2.15,1.58,-5.0625,-37.25,32.1875,-0.04666666666666667,0.4488888888888889,-0.06666666666666667,235.75,-71.0625,52.1875,-97157120.0,165773312.0,-37470208.0,-183664640.0,1.54,0.58,-0.38,-8.0,-2.51,1.9
10,154.361,11,-7.73,-1.92,1.51,-13.0625,-37.25,32.1875,-0.19555555555555557,0.4855555555555556,-0.03888888888888889,235.75,-71.25,52.875,-99155968.0,166232064.0,-37617664.0,-183287808.0,1.54,0.58,-0.38,-8.01,-2.51,1.85
11,163.17200000000003,8,-7.91,-2.23,1.59,-12.75,-36.5625,32.1875,-0.21222222222222223,0.5088888888888888,-0.014444444444444444,235.8125,-71.375,53.5625,-99008512.0,166707200.0,-37765120.0,-182894592.0,1.37,0.28,-0.25,-8.01,-2.51,1.85
12,171.995,8,-7.84,-2.21,1.5,-12.75,-36.5625,32.1875,-0.23,0.4222222222222222,-0.0044444444444444444,235.8125,-71.5,54.1875,-96763904.0,167116800.0,-37879808.0,-182566912.0,0.17,0.3,-0.3,-9.3,-2.51,1.81
13,182.634,10,-7.82,-2.23,1.38,-12.75,-36.5625,32.1875,-0.2311111111111111,0.38555555555555554,-0.0011111111111111111,235.8125,-71.625,54.75,-96616448.0,167493632.0,-37978112.0,-182288384.0,0.2,0.28,-0.38,-8.03,-2.51,1.73
