,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,9.07,-3.69,1.07,26.6875,28.5,22.6875,-0.017777777777777778,0.012222222222222223,0.0033333333333333335,8.75,67.625,73.3125,197214208.0,-78168064.0,-161202176.0,-15286272.0,1.28,-0.09,0.01,7.79,-3.57,1.06
1,14.642999999999999,14,9.07,-3.66,1.08,26.6875,28.5,22.6875,-0.008888888888888889,0.006666666666666667,0.0044444444444444444,0.75,67.625,73.3125,197214208.0,-78168064.0,-161202176.0,-15286272.0,-0.03,-0.11,0.05,7.79,-3.57,1.06
2,25.729,11,9.03,-3.68,1.12,26.6875,28.5,22.6875,-0.0044444444444444444,-0.0033333333333333335,-0.0077777777777777776,8.75,67.625,73.3125,197214208.0,-78168064.0,-161202176.0,-15286272.0,1.35,-0.12,0.02,7.79,-3.57,1.06
3,36.353,10,9.14,-3.69,1.09,26.6875,28.5,22.6875,-0.15333333333333332,-0.006666666666666667,-0.008888888888888889,8.75,67.625,73.3125,197214208.0,-78184448.0,-161202176.0,-15302656.0,1.33,-0.15,0.03,7.79,-3.57,1.06
4,46.931,10,9.12,-3.72,1.1,27.375,28.1875,21.75,-0.16333333333333333,-0.006666666666666667,-0.014444444444444444,8.75,67.625,73.3125,197197824.0,-78200832.0,-161202176.0,-15319040.0,1.28,-0.21,0.01,9.07,-3.56,1.06
5,58.090999999999994,11,9.06,-3.78,1.08,19.375,28.1875,21.75,-0.15555555555555556,-0.0077777777777777776,-0.03111111111111111,8.8125,67.625,73.3125,197197824.0,-78184448.0,-161218560.0,-15368192.0,0.0,-0.17,0.0,9.07,-3.56,1.06
6,69.191,11,9.05,-3.65,1.12,19.375,28.1875,21.75,0.01,-0.014444444444444444,-0.03888888888888889,8.8125,67.6875,73.3125,197181440.0,-78151680.0,-161251328.0,-15400960.0,-0.01,-0.09,0.06,9.07,-3.56,1.06
7,80.038,10,9.01,-3.63,1.18,19.375,28.1875,21.75,0.03333333333333333,-0.013333333333333334,-0.04111111111111111,8.8125,67.6875,73.3125,197181440.0,-78086144.0,-161284096.0,-15400960.0,-0.06,-0.07,0.11,7.79,-3.55,1.06
8,89.17500000000001,9,9.08,-3.58,1.19,19.0625,27.875,21.5,0.04111111111111111,-0.021111111111111112,-0.04555555555555556,8.8125,67.75,73.25,197181440.0,-78020608.0,-161316864.0,-15417344.0,1.28,-0.03,0.13,7.79,-3.55,1.06
9,98.096,8,9.08,-3.58,1.19,19.0625,27.875,21.5,0.03,-0.03,-0.04777777777777778,8.8125,67.75,73.25,197165056.0,-77955072.0,-161366016.0,-15417344.0,1.29,-0.06,0.09,7.79,-3.55,1.06
10,107.178,9,9.09,-3.61,1.15,19.0625,27.875,21.5,0.023333333333333334,-0.034444444444444444,-0.052222222222222225,8.8125,67.8125,73.3125,197132288.0,-77889536.0,-161415168.0,-15433728.0,1.36,-0.03,0.0,9.08,-3.54,1.06
11,118.176,10,9.16,-3.57,1.06,19.0625,27.875,21.5,0.03111111111111111,-0.042222222222222223,-0.056666666666666664,8.8125,67.8125,73.3125,199213056.0,-77824000.0,-161480704.0,-15450112.0,0.14,0.0,-0.06,9.08,-3.54,1.05
12,129.145,10,9.25,-3.46,0.93,19.0625,27.875,21.5,0.056666666666666664,-0.04111111111111111,-0.05555555555555555,8.8125,67.875,73.3125,199196672.0,-77725696.0,-161546240.0,-15450112.0,1.45,0.06,-0.12,9.08,-3.53,1.05
