,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,2.04,9.66,-1.66,34.1875,21.6875,22.0,-0.15333333333333332,0.005555555555555556,-0.04666666666666667,232.75,4.6875,-99.5625,-63897600.0,-93634560.0,-182337536.0,-160268288.0,-0.03,0.03,-0.03,0.8,9.63,-1.62
1,14.122,14,0.77,9.66,-1.66,42.1875,21.6875,22.0,-0.1622222222222222,0.01,-0.044444444444444446,232.75,4.6875,-99.5625,-63946752.0,-93585408.0,-182337536.0,-160284672.0,-0.01,0.05,0.0,0.8,9.63,-1.62
2,24.823999999999998,10,2.07,9.69,-1.62,42.1875,21.6875,22.0,-0.16555555555555557,0.0077777777777777776,-0.03222222222222222,232.75,4.6875,-99.5625,-63979520.0,-93552640.0,-182337536.0,-160284672.0,-0.04,0.03,0.02,0.8,9.63,-1.62
3,34.335,9,2.03,9.67,-1.59,34.1875,21.6875,22.0,-0.17,-0.0011111111111111111,-0.015555555555555555,232.8125,4.625,-99.5,-63995904.0,-93536256.0,-182321152.0,-160301056.0,-0.09,-0.01,0.0,0.8,9.63,-1.62
4,43.516,9,1.98,9.62,-1.62,41.75,22.5,23.1875,-0.027777777777777776,-0.0011111111111111111,-0.015555555555555555,232.8125,4.625,-99.5,-64012288.0,-93536256.0,-182304768.0,-160317440.0,-0.11,-0.06,-0.05,2.08,9.63,-1.62
5,52.553999999999995,9,0.68,9.57,-1.67,33.75,22.5,23.1875,-0.15222222222222223,-0.024444444444444446,-0.0022222222222222222,232.8125,4.625,-99.5,-64045056.0,-93552640.0,-182304768.0,-160301056.0,-0.15,-0.07,-0.1,0.8,9.63,-1.62
6,64.056,11,0.64,9.56,-1.73,41.75,22.5,23.1875,-0.14444444444444443,-0.024444444444444446,-0.005555555555555556,232.8125,4.625,-99.5,-64061440.0,-93569024.0,-182288384.0,-160301056.0,-0.15,-0.03,-0.1,0.8,9.63,-1.62
7,75.033,10,0.64,9.59,-1.72,41.75,22.5,23.1875,0.005555555555555556,-0.015555555555555555,-0.017777777777777778,232.8125,4.625,-99.5,-64094208.0,-93569024.0,-182288384.0,-160284672.0,-0.13,-0.01,-0.12,2.07,9.63,-1.62
8,84.62,9,1.94,9.61,-1.74,41.75,22.5,23.1875,0.008888888888888889,0.0022222222222222222,-0.035555555555555556,232.875,4.625,-99.5,-64110592.0,-93536256.0,-182304768.0,-160268288.0,-0.02,0.06,-0.13,2.07,9.63,-1.62
9,93.7,9,2.04,9.7,-1.75,42.875,22.0625,22.75,0.008888888888888889,0.0022222222222222222,-0.035555555555555556,232.875,4.5625,-99.5,-64143360.0,-93487104.0,-182337536.0,-160268288.0,1.28,0.06,-0.1,2.07,9.63,-1.62
