,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-8.19,-0.09,-2.42,-23.0625,10.6875,33.0625,-0.20222222222222222,0.035555555555555556,-0.02666666666666667,296.8125,-75.625,171.5625,131989504.0,-129613824.0,167559168.0,95928320.0,0.0,0.21,0.0,-9.49,-0.35,-2.4
1,12.361,12,-8.21,-0.13,-2.41,-23.0625,11.5,33.5,-0.21666666666666667,0.04111111111111111,-0.022222222222222223,296.8125,-75.625,171.5625,131923968.0,-129695744.0,167542784.0,95961088.0,0.01,0.18,0.0,-9.49,-0.35,-2.41
2,21.5,9,-8.2,-0.16,-2.41,-31.0625,11.5,33.5,-0.08333333333333333,0.04,-0.011111111111111112,296.6875,-75.5625,171.6875,131825664.0,-129761280.0,167526400.0,96010240.0,0.0,0.12,-0.04,-8.21,-0.35,-2.41
3,32.269,10,-8.2,-0.22,-2.45,-31.0625,11.5,33.5,-0.2088888888888889,0.04111111111111111,0.012222222222222223,288.625,-75.5625,171.75,131743744.0,-129810432.0,167542784.0,96043008.0,-1.29,0.04,-0.01,-8.21,-0.34,-2.41
4,42.99,10,-8.22,-0.3,-2.43,-31.0625,11.5,33.5,-0.18333333333333332,0.04111111111111111,0.013333333333333334,288.625,-75.5,171.8125,131678208.0,-129843200.0,167559168.0,96059392.0,-1.31,0.0,0.03,-9.49,-0.34,-2.42
5,53.193,10,-8.25,-0.35,-2.39,-23.0625,11.5,33.5,-0.18333333333333332,0.04111111111111111,0.013333333333333334,288.5625,-75.5,171.875,131612672.0,-129859584.0,167575552.0,96075776.0,-1.32,0.02,0.06,-9.49,-0.34,-2.42
6,62.436,9,-8.26,-0.32,-2.36,-22.375,10.25,33.0625,-0.017777777777777778,0.03888888888888889,0.01888888888888889,288.5625,-75.5,171.9375,131579904.0,-129859584.0,167608320.0,96059392.0,-1.35,0.02,0.1,-9.49,-0.34,-2.43
7,71.595,9,-8.28,-0.31,-2.32,-30.375,10.25,33.0625,0.0,0.04111111111111111,0.023333333333333334,288.5625,-75.4375,172.0,131530752.0,-129859584.0,167657472.0,96059392.0,-1.38,0.02,0.15,-9.49,-0.34,-2.43
8,82.003,10,-8.32,-0.31,-2.28,-30.375,10.25,33.0625,0.0022222222222222222,0.03888888888888889,0.015555555555555555,288.5625,-75.4375,172.0625,131497984.0,-129859584.0,167690240.0,96043008.0,-1.36,0.06,0.2,-9.49,-0.33,-2.43
9,92.795,10,-9.57,-0.27,-2.22,-30.375,10.25,33.0625,0.0,0.03333333333333333,0.014444444444444444,288.5625,-75.4375,172.125,131481600.0,-129859584.0,167706624.0,96043008.0,-1.37,0.09,0.25,-9.49,-0.33,-2.43
10,103.048,10,-8.3,-0.24,-2.18,-22.375,10.25,33.0625,0.0,0.03333333333333333,0.014444444444444444,288.5,-75.4375,172.125,131448832.0,-129859584.0,167706624.0,96075776.0,-1.38,0.13,0.24,-9.49,-0.33,-2.43
11,112.214,9,-8.31,-0.2,-2.18,-23.0625,10.25,33.5,-0.14666666666666667,0.024444444444444446,0.016666666666666666,288.5,-75.4375,172.125,131432448.0,-129843200.0,167723008.0,96108544.0,-1.37,0.17,0.25,-9.49,-0.33,-2.43
12,121.37,9,-8.3,-0.15,-2.18,-23.0625,10.25,33.5,-0.014444444444444444,0.015555555555555555,0.021111111111111112,288.5,-75.4375,172.25,131416064.0,-129826816.0,167706624.0,96190464.0,-1.35,0.17,0.26,-9.49,-0.32,-2.43
13,131.542,10,-8.28,-0.14,-2.17,-31.0625,10.25,33.5,-0.03777777777777778,0.0022222222222222222,0.01888888888888889,288.375,-75.4375,172.375,131383296.0,-129859584.0,167657472.0,96272384.0,-1.34,0.16,0.22,-9.49,-0.32,-2.43
14,142.375,10,-9.55,-0.15,-2.2,-31.0625,10.25,33.5,-0.24666666666666667,0.0022222222222222222,-0.0033333333333333335,296.3125,-75.5,172.4375,131317760.0,-129908736.0,167608320.0,96370688.0,-1.38,0.07,0.14,-9.49,-0.32,-2.43
15,152.89,10,-9.6,-0.24,-2.29,-23.0625,10.25,33.5,-0.24666666666666667,0.0022222222222222222,-0.0033333333333333335,296.3125,-75.5,172.4375,131252224.0,-129990656.0,167542784.0,96468992.0,-1.34,0.01,0.09,-9.49,-0.31,-2.43
16,162.132,9,-8.27,-0.3,-2.33,-30.375,10.25,32.5625,-0.25333333333333335,-0.005555555555555556,-0.012222222222222223,296.125,-75.5,172.5625,131203072.0,-130056192.0,167477248.0,96550912.0,-1.37,0.02,0.06,-9.49,-0.31,-2.43
17,172.684,10,-8.31,-0.29,-2.37,-30.375,10.25,32.5625,-0.2311111111111111,-0.011111111111111112,-0.012222222222222223,296.0625,-75.5,172.5625,131153920.0,-130121728.0,167428096.0,96632832.0,-1.53,0.01,-0.02,-8.21,-0.31,-2.43
18,183.322,10,-9.75,-0.3,-2.45,-30.375,10.25,32.5625,-0.20666666666666667,-0.021111111111111112,-0.0077777777777777776,296.0,-75.5,172.5625,131137536.0,-130154496.0,167378944.0,96698368.0,-1.55,-0.06,-0.04,-9.49,-0.31,-2.43
19,194.08800000000002,10,-8.48,-0.37,-2.47,-22.375,10.25,32.5625,-0.17333333333333334,-0.025555555555555557,-0.01,296.0,-75.5,172.625,131137536.0,-130154496.0,167346176.0,96731136.0,-1.61,0.03,-0.04,-8.21,-0.31,-2.42
20,203.911,9,-8.54,-0.27,-2.47,-22.375,10.25,32.5625,-0.17333333333333334,-0.025555555555555557,-0.01,296.0,-75.5,172.5625,131153920.0,-130154496.0,167329792.0,96747520.0,-1.71,0.2,-0.04,-8.21,-0.31,-2.42
21,213.036,9,-8.65,-0.1,-2.46,-23.0625,10.25,31.75,-0.0022222222222222222,-0.028888888888888888,-0.008888888888888889,296.0,-75.5625,172.5625,131186688.0,-130138112.0,167313408.0,96763904.0,-1.76,0.32,-0.01,-8.21,-0.31,-2.42
22,223.08,10,-8.7,0.01,-2.43,-31.0625,10.25,31.75,-0.1511111111111111,-0.043333333333333335,0.0077777777777777776,288.0,-75.5625,172.5625,131219456.0,-130105344.0,167280640.0,96796672.0,-2.02,0.41,-0.15,-9.49,-0.31,-2.41
23,234.434,11,-8.96,0.09,-2.56,-23.0625,10.25,31.75,-0.17555555555555555,-0.056666666666666664,0.006666666666666667,288.0,-75.625,172.5625,131252224.0,-130105344.0,167231488.0,96862208.0,-0.91,0.38,-0.27,-9.49,-0.31,-2.41
24,245.49,11,-10.47,0.06,-2.82,-23.0625,10.25,31.75,-0.19777777777777777,-0.07888888888888888,0.013333333333333334,279.9375,-75.625,172.625,131268608.0,-130088960.0,167165952.0,96960512.0,-2.25,0.37,-0.42,-8.22,-0.31,-2.4
25,254.79299999999998,9,-10.47,0.06,-2.82,-22.75,10.25,33.0625,-0.1988888888888889,-0.08333333333333333,0.0077777777777777776,279.875,-75.6875,172.625,131301376.0,-130088960.0,167084032.0,97058816.0,-2.51,0.45,-0.63,-8.22,-0.3,-2.39
26,263.84499999999997,9,-10.73,0.14,-3.03,-22.75,10.25,33.0625,-0.20333333333333334,-0.08333333333333333,0.01,279.875,-75.75,172.625,131334144.0,-130088960.0,167002112.0,97157120.0,-2.43,0.47,-0.71,-8.22,-0.3,-2.39
27,273.24399999999997,9,-10.66,0.16,-3.1,-30.75,10.25,33.0625,-0.2088888888888889,-0.06222222222222222,0.023333333333333334,279.8125,-75.75,172.6875,131334144.0,-130088960.0,166952960.0,97271808.0,-2.52,0.49,-0.65,-9.5,-0.3,-2.38
28,284.263,11,-10.74,0.19,-3.04,-22.75,10.25,33.0625,-0.18777777777777777,-0.03666666666666667,0.057777777777777775,279.75,-75.8125,172.8125,131301376.0,-130056192.0,166936576.0,97370112.0,-1.35,0.52,-0.44,-9.5,-0.29,-2.38
29,295.28700000000003,11,-10.85,0.22,-2.83,-22.75,10.25,33.0625,-0.18888888888888888,-0.042222222222222223,0.1111111111111111,279.625,-75.8125,173.0625,131252224.0,-129974272.0,166952960.0,97501184.0,-1.64,0.49,-0.05,-8.22,-0.28,-2.37
30,304.70399999999995,9,-11.15,0.2,-2.43,-22.75,10.0,31.75,-0.20222222222222222,-0.07555555555555556,0.19555555555555557,279.5,-75.875,173.5,131186688.0,-129826816.0,167002112.0,97714176.0,-1.55,0.56,0.02,-9.51,-0.26,-2.37
31,313.795,9,-11.06,0.3,-2.34,-22.75,10.0,31.75,-0.20222222222222222,-0.07555555555555556,0.19555555555555557,279.25,-75.9375,174.25,131072000.0,-129564672.0,167100416.0,98058240.0,-1.48,0.63,0.0,-9.51,-0.23,-2.36
32,323.443,9,-10.99,0.4,-2.35,-30.75,10.0,31.75,-0.15777777777777777,-0.1111111111111111,0.48,278.875,-76.0625,175.375,130842624.0,-129236992.0,167247872.0,98566144.0,-1.42,0.89,0.02,-9.51,-0.18,-2.35
33,334.619,11,-10.94,0.7,-2.32,-22.75,10.0,31.75,-0.44,-0.05555555555555555,0.6444444444444445,278.3125,-76.125,176.9375,130400256.0,-128876544.0,167460864.0,99237888.0,-1.7,0.96,0.03,-9.52,-0.12,-2.34
34,345.652,11,-11.5,0.52,-2.2,-22.75,10.0,31.75,-0.4888888888888889,0.025555555555555557,0.7711111111111111,277.5625,-76.125,178.875,131809280.0,-128581632.0,167723008.0,100089856.0,-1.98,0.56,0.14,-9.52,-0.04,-2.35
35,354.923,9,-11.5,0.52,-2.2,-22.75,10.0,31.75,-0.78,0.08888888888888889,0.85,276.625,-76.0625,-178.8125,133021696.0,-128368640.0,167985152.0,101089280.0,-2.36,-0.17,0.26,-9.51,0.04,-2.35
36,364.02099999999996,9,-10.6,-0.13,-2.09,-22.75,10.0,33.5,-0.78,0.08888888888888889,0.85,275.75,-76.0,-176.625,132186112.0,-128122880.0,168230912.0,102072320.0,-4.51,-1.27,0.49,-9.51,0.13,-2.36
37,373.169,9,-12.75,-1.14,-1.86,-30.75,10.0,33.5,-0.51,-0.07333333333333333,0.7655555555555555,274.9375,-76.0,-174.6875,129466368.0,-127778816.0,168394752.0,103006208.0,-4.66,-1.42,0.43,-9.51,0.21,-2.35
38,384.139,10,-12.89,-1.2,-1.92,-30.75,10.0,33.5,-0.49333333333333335,-0.29,0.6455555555555555,274.375,-76.125,-173.0,129171456.0,-127336448.0,168443904.0,103858176.0,-3.45,-1.64,0.18,-9.52,0.28,-2.32
39,395.18199999999996,11,-12.98,-1.36,-2.14,-22.75,10.0,33.5,-0.20666666666666667,-0.5255555555555556,0.4577777777777778,274.0,-76.375,-171.6875,129236992.0,-126844928.0,168296448.0,104628224.0,-4.79,-1.98,-0.08,-8.25,0.33,-2.28
40,404.755,9,-13.04,-1.65,-2.36,-22.75,10.0,33.5,-0.17333333333333334,-0.7377777777777778,0.25666666666666665,273.8125,-76.75,-170.875,129646592.0,-126337024.0,167936000.0,105283584.0,-4.62,-1.45,-1.01,-8.26,0.35,-2.21
41,413.82,9,-12.88,-1.09,-3.22,-23.0625,10.0,33.5,-0.17333333333333334,-0.7377777777777778,0.25666666666666665,273.875,-77.1875,-170.3125,132448256.0,-125730816.0,167526400.0,105775104.0,-4.3,-1.14,-1.39,-8.28,0.36,-2.13
42,422.945,9,-12.58,-0.78,-3.52,-31.0625,10.0,33.5,0.10444444444444445,-0.8922222222222222,0.014444444444444444,274.0625,-77.6875,-170.0625,133300224.0,-125124608.0,167100416.0,106119168.0,-3.92,-0.54,-1.63,-9.58,0.35,-2.05
43,433.98900000000003,11,-10.94,-0.18,-3.68,-31.0625,10.0,33.5,0.1411111111111111,-0.8311111111111111,-0.051111111111111114,282.25,-78.125,-170.0,134152192.0,-124567552.0,166707200.0,106364928.0,-2.08,0.47,-1.72,-9.59,0.34,-1.98
44,445.03700000000003,11,-10.4,0.82,-3.7,-23.0625,10.0,33.5,0.08888888888888889,-0.6322222222222222,-0.1111111111111111,282.5,-78.5,-170.125,132759552.0,-124190720.0,166346752.0,106479616.0,-1.96,0.86,-1.54,-8.33,0.33,-1.92
45,454.637,9,-10.29,1.19,-3.47,-31.0625,10.0,33.5,0.06555555555555556,-0.40555555555555556,-0.17333333333333334,282.625,-78.6875,-170.4375,133201920.0,-124076032.0,166035456.0,106561536.0,-2.15,0.78,-1.19,-8.33,0.31,-1.88
46,463.755,9,-10.49,1.1,-3.08,-22.0,11.5,34.5625,0.06555555555555556,-0.40555555555555556,-0.17333333333333334,282.6875,-78.875,-170.9375,133480448.0,-124190720.0,165658624.0,106659840.0,-2.37,0.72,-0.83,-8.34,0.29,-1.86
47,472.892,9,-10.72,1.02,-2.69,-30.0,11.5,34.5625,-0.2577777777777778,-0.27111111111111114,-0.32555555555555554,282.75,-79.0625,-171.5625,133709824.0,-124485632.0,165150720.0,106807296.0,-3.97,0.32,-0.42,-9.62,0.27,-1.83
48,484.00300000000004,11,-11.04,0.59,-2.26,-30.0,11.5,34.5625,-0.49444444444444446,-0.36666666666666664,-0.3877777777777778,282.6875,-79.3125,-172.3125,133988352.0,-124813312.0,164511744.0,107053056.0,-4.01,0.12,-0.32,-9.63,0.24,-1.8
49,495.041,11,-11.08,0.36,-2.12,-22.0,11.5,34.5625,-0.4633333333333333,-0.55,-0.3988888888888889,282.75,-79.625,-173.125,136527872.0,-125059072.0,163758080.0,107380736.0,-4.05,0.01,-0.37,-8.36,0.21,-1.74
50,504.698,9,-11.13,0.22,-2.12,-30.0,11.5,34.5625,-0.20444444444444446,-0.7622222222222222,-0.36333333333333334,282.625,-80.0625,-173.8125,137019392.0,-125337600.0,162758656.0,107970560.0,-2.53,0.01,-0.59,-8.38,0.18,-1.67
51,513.8549999999999,9,-10.91,0.2,-2.27,-20.875,9.5625,35.5,-0.20444444444444446,-0.7622222222222222,-0.36333333333333334,282.75,-80.5625,-174.4375,137854976.0,-125108224.0,161955840.0,108380160.0,-1.8,0.09,-1.16,-8.39,0.15,-1.59
52,522.976,9,-11.48,0.24,-2.75,-28.875,9.5625,35.5,0.12,-1.0122222222222221,-0.1922222222222222,282.9375,-81.125,-174.8125,136708096.0,-124649472.0,161251328.0,108756992.0,-1.38,0.04,-1.31,-9.69,0.13,-1.5
53,534.278,11,-11.07,0.18,-2.81,-20.875,9.5625,35.5,0.07666666666666666,-1.0244444444444445,-0.15,283.1875,-81.6875,-175.1875,137691136.0,-124092416.0,160612352.0,109101056.0,-2.33,0.08,-1.44,-9.7,0.11,-1.4
54,545.374,11,-10.76,0.2,-2.85,-20.875,9.5625,35.5,0.09111111111111111,-0.9577777777777777,-0.16111111111111112,283.4375,-82.25,-175.625,140738560.0,-123568128.0,160006144.0,109379584.0,-1.9,0.21,-1.37,-8.43,0.1,-1.31
55,555.071,9,-10.34,0.31,-2.69,-18.5625,9.1875,35.5,0.04888888888888889,-0.8066666666666666,-0.21888888888888888,283.625,-82.6875,-176.375,141541376.0,-123256832.0,159399936.0,109608960.0,-1.99,0.14,-1.14,-8.44,0.07,-1.24
56,564.5029999999999,9,-10.44,0.21,-2.39,-18.5625,9.1875,35.5,0.11222222222222222,-0.64,-0.3288888888888889,283.875,-83.0,-177.75,142262272.0,-123092992.0,158826496.0,109690880.0,-2.16,0.25,-0.92,-8.45,0.04,-1.18
57,573.6560000000001,9,-10.61,0.3,-2.11,-26.5625,9.1875,35.5,-0.14777777777777779,-0.5011111111111111,-0.44,284.125,-83.3125,-179.9375,140771328.0,-123174912.0,158236672.0,109690880.0,-2.13,0.31,-0.66,-9.74,0.0,-1.13
58,584.77,11,-10.6,0.32,-1.8,-18.5625,9.1875,35.5,-0.27111111111111114,-0.39666666666666667,-0.5022222222222222,284.3125,-83.5,179.75,139149312.0,-123420672.0,157614080.0,109674496.0,-1.21,0.3,-0.03,-9.74,-0.04,-1.1
59,595.846,11,-10.96,0.26,-1.13,-18.5625,9.1875,35.5,-0.21888888888888888,-0.37,-0.5444444444444444,284.5,-83.6875,179.4375,139591680.0,-123781120.0,156925952.0,109690880.0,-2.49,0.35,0.19,-9.74,-0.08,-1.06
60,605.177,9,-10.96,0.26,-0.86,-17.75,9.5625,36.25,-0.45222222222222225,-0.39444444444444443,-0.5722222222222222,284.5625,-83.875,179.1875,139984896.0,-124239872.0,156155904.0,109789184.0,-2.24,0.12,0.3,-9.75,-0.13,-1.03
61,614.255,9,-10.71,-0.01,-0.72,-17.75,9.5625,36.25,-0.4922222222222222,-0.42444444444444446,-0.5711111111111111,284.6875,-84.0625,178.875,140394496.0,-124665856.0,155336704.0,109903872.0,-2.14,-0.11,0.2,-9.75,-0.18,-0.99
62,623.4159999999999,9,-10.61,-0.3,-0.78,-25.75,9.5625,36.25,-0.4588888888888889,-0.4622222222222222,-0.5644444444444444,284.8125,-84.25,178.5625,142934016.0,-125059072.0,154533888.0,110034944.0,-1.74,-0.36,0.08,-9.75,-0.23,-0.95
63,634.4889999999999,11,-8.94,-0.6,-0.86,-17.75,9.5625,36.25,-0.25666666666666665,-0.47888888888888886,-0.5733333333333334,284.9375,-84.375,178.3125,143441920.0,-125403136.0,153731072.0,110116864.0,-1.58,-0.14,-0.08,-9.76,-0.28,-0.9
64,645.6460000000001,11,-10.06,-0.43,-0.99,-17.75,9.5625,36.25,-0.22666666666666666,-0.45222222222222225,-0.6,285.125,-84.5,178.0,143949824.0,-125763584.0,152944640.0,110149632.0,0.0,-0.03,-0.11,-8.48,-0.34,-0.86
65,655.259,9,-8.49,-0.37,-0.97,-16.6875,8.875,37.5,-0.23666666666666666,-0.39555555555555555,-0.65,285.3125,-84.5625,177.625,144408576.0,-126205952.0,152141824.0,110133248.0,0.3,-0.08,0.19,-9.76,-0.4,-0.82
