,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-8.9,-2.27,3.83,-27.0625,36.75,2.5625,-0.15777777777777777,0.0033333333333333335,-0.011111111111111112,27.0625,-63.8125,30.5625,219824128.0,-11665408.0,149094400.0,-36978688.0,-0.1,-0.11,0.14,-8.8,-2.19,3.71
1,14.175,14,-8.9,-2.31,3.86,-27.0625,36.75,2.5625,0.0033333333333333335,-0.005555555555555556,-0.008888888888888889,27.0625,-63.8125,30.5625,219824128.0,-11665408.0,149094400.0,-36978688.0,-0.13,-0.1,0.1,-8.8,-2.19,3.71
2,25.61,11,-8.96,-2.29,3.84,-27.0625,36.75,2.5625,0.023333333333333334,-0.012222222222222223,0.0,19.0625,-63.8125,30.5625,219840512.0,-11649024.0,149078016.0,-36995072.0,-0.16,-0.1,0.12,-8.8,-2.19,3.72
3,36.836,11,-8.95,-2.23,3.82,-27.0625,36.75,2.5625,0.028888888888888888,-0.016666666666666666,0.0022222222222222222,19.0625,-63.8125,30.5,219856896.0,-11616256.0,149061632.0,-37011456.0,-0.15,-0.03,0.1,-10.08,-2.19,3.72
4,45.735,8,-8.93,-2.2,3.83,-28.25,36.75,3.375,0.03,-0.021111111111111112,0.0022222222222222222,19.0625,-63.8125,30.5,219873280.0,-11599872.0,149028864.0,-37027840.0,-0.13,-0.01,0.1,-10.08,-2.19,3.72
5,54.864999999999995,9,-8.93,-2.2,3.83,-28.25,36.75,3.375,0.017777777777777778,-0.023333333333333334,0.0,19.125,-63.8125,30.4375,219889664.0,-11583488.0,148996096.0,-37044224.0,-0.1,0.02,0.05,-8.8,-2.19,3.72
6,65.384,10,-8.9,-2.17,3.78,-28.25,36.75,3.375,-0.14444444444444443,-0.02,-0.006666666666666667,27.0625,-63.8125,30.4375,219906048.0,-11583488.0,148979712.0,-37044224.0,-0.09,0.03,0.02,-8.8,-2.19,3.72
7,76.457,11,-8.87,-2.28,3.73,-28.25,36.75,3.375,-0.1511111111111111,-0.016666666666666666,-0.006666666666666667,27.0625,-63.75,30.4375,219906048.0,-11583488.0,148963328.0,-37044224.0,-0.07,-0.08,0.0,-8.79,-2.19,3.73
8,88.15299999999999,11,-8.91,-2.3,3.71,-28.25,36.75,3.375,0.0022222222222222222,-0.014444444444444444,-0.006666666666666667,27.0625,-63.75,30.4375,219922432.0,-11583488.0,148946944.0,-37044224.0,-0.11,-0.1,-0.01,-8.79,-2.19,3.73
9,97.967,9,-8.91,-2.28,3.72,-27.875,37.5,2.5625,0.021111111111111112,-0.013333333333333334,-0.0033333333333333335,19.125,-63.75,30.4375,219938816.0,-11567104.0,148930560.0,-37060608.0,-0.12,-0.09,0.0,-10.07,-2.19,3.73
10,109.435,11,-8.87,-2.16,3.77,-27.875,37.5,2.5625,0.03,-0.016666666666666666,0.0033333333333333335,19.125,-63.75,30.375,219955200.0,-11534336.0,148897792.0,-37076992.0,-0.09,0.04,0.0,-10.07,-2.19,3.73
11,120.616,11,-8.89,-2.15,3.73,-27.875,37.5,2.5625,0.016666666666666666,-0.014444444444444444,0.005555555555555556,19.125,-63.75,30.375,219971584.0,-11517952.0,148881408.0,-37093376.0,-0.06,-0.05,0.0,-10.07,-2.19,3.73
12,131.691,11,-8.86,-2.24,3.74,-27.875,37.5,2.5625,-0.0033333333333333335,-0.011111111111111112,-0.0044444444444444444,27.125,-63.75,30.375,219971584.0,-11534336.0,148865024.0,-37093376.0,-0.06,-0.1,-0.02,-8.79,-2.19,3.73
13,142.572,10,-8.86,-2.29,3.71,-27.875,37.5,2.5625,-0.0077777777777777776,-0.015555555555555555,-0.0077777777777777776,27.125,-63.75,30.375,219987968.0,-11534336.0,148832256.0,-37093376.0,-0.05,-0.05,-0.07,-8.79,-2.19,3.74
14,152.537,9,-8.85,-2.25,3.66,-27.5,37.5,1.75,0.0077777777777777776,-0.0077777777777777776,-0.0022222222222222222,27.125,-63.75,30.375,219987968.0,-11534336.0,148832256.0,-37093376.0,-0.06,-0.05,-0.05,-8.79,-2.19,3.74
15,163.442,10,-8.85,-2.25,3.68,-27.5,37.5,1.75,0.013333333333333334,-0.0011111111111111111,0.0022222222222222222,19.125,-63.75,30.3125,219987968.0,-11517952.0,148832256.0,-37093376.0,-0.07,-0.04,-0.04,-8.79,-2.19,3.74
16,174.328,10,-8.87,-2.23,3.7,-27.5,37.5,1.75,0.013333333333333334,0.008888888888888889,-0.0011111111111111111,27.125,-63.75,30.3125,219987968.0,-11501568.0,148832256.0,-37109760.0,-0.08,0.0,0.0,-8.79,-2.19,3.74
17,185.446,11,-8.88,-2.19,3.74,-27.5,37.5,1.75,0.0033333333333333335,0.01,-0.0033333333333333335,27.125,-63.75,30.3125,219987968.0,-11501568.0,148832256.0,-37109760.0,-0.07,0.03,0.01,-10.07,-2.19,3.74
18,194.969,9,-8.86,-2.16,3.75,-27.5,37.0625,3.0,-0.15555555555555556,0.006666666666666667,-0.008888888888888889,27.125,-63.75,30.3125,219987968.0,-11517952.0,148832256.0,-37093376.0,-0.08,0.02,0.02,-8.79,-2.19,3.74
19,205.695,10,-8.87,-2.17,3.76,-27.5,37.0625,3.0,-0.16555555555555557,0.008888888888888889,-0.0077777777777777776,27.125,-63.75,30.375,219987968.0,-11534336.0,148848640.0,-37076992.0,-0.09,0.0,-0.01,-8.79,-2.19,3.74
20,216.51899999999998,10,-8.88,-2.25,3.72,-27.5,37.0625,3.0,-0.16,0.012222222222222223,-0.0044444444444444444,27.125,-63.75,30.375,219987968.0,-11550720.0,148865024.0,-37060608.0,-0.08,-0.06,-0.01,-8.79,-2.19,3.73
21,227.48399999999998,10,-8.89,-2.21,3.78,-27.5,37.0625,3.0,-0.1511111111111111,0.011111111111111112,-0.0011111111111111111,27.125,-63.75,30.375,219971584.0,-11550720.0,148865024.0,-37060608.0,-0.09,-0.01,0.04,-8.79,-2.19,3.73
22,238.69899999999998,11,-8.9,-2.2,3.79,-27.5,37.0625,3.0,-0.15555555555555556,0.016666666666666666,-0.0044444444444444444,27.125,-63.75,30.375,219955200.0,-11567104.0,148897792.0,-37060608.0,-0.11,-0.01,0.06,-8.79,-2.19,3.73
23,248.326,9,-8.9,-2.2,3.79,-27.875,36.75,2.5625,-0.16,0.011111111111111112,-0.006666666666666667,19.0625,-63.75,30.4375,219955200.0,-11583488.0,148897792.0,-37044224.0,-0.11,0.0,0.05,-10.07,-2.19,3.73
24,259.355,11,-8.91,-2.26,3.8,-27.875,36.75,2.5625,-0.023333333333333334,0.012222222222222223,-0.0044444444444444444,19.0625,-63.75,30.4375,219938816.0,-11599872.0,148914176.0,-37027840.0,-0.12,-0.08,0.04,-10.07,-2.19,3.73
25,270.323,10,-8.92,-2.28,3.78,-27.875,36.75,2.5625,-0.01888888888888889,0.008888888888888889,-0.0033333333333333335,19.0625,-63.75,30.4375,219938816.0,-11632640.0,148930560.0,-37011456.0,-0.12,-0.12,0.07,-10.07,-2.19,3.73
26,281.462,11,-8.92,-2.32,3.8,-27.875,36.75,2.5625,-0.0022222222222222222,0.0022222222222222222,-0.0011111111111111111,19.0625,-63.75,30.4375,219938816.0,-11616256.0,148930560.0,-37027840.0,-0.09,-0.02,0.08,-10.07,-2.19,3.73
27,292.37600000000003,10,-8.89,-2.22,3.81,-27.875,36.75,2.5625,0.014444444444444444,-0.0011111111111111111,0.0011111111111111111,19.0625,-63.75,30.4375,219938816.0,-11583488.0,148914176.0,-37044224.0,-0.07,0.04,0.07,-10.07,-2.19,3.73
28,301.791,9,-8.87,-2.15,3.81,-27.5,36.75,2.5625,0.021111111111111112,-0.0022222222222222222,0.005555555555555556,19.0625,-63.75,30.4375,219938816.0,-11583488.0,148914176.0,-37044224.0,-0.07,0.1,0.06,-10.07,-2.19,3.73
29,312.476,10,-8.87,-2.09,3.79,-27.5,36.75,2.5625,-0.15888888888888889,0.0011111111111111111,0.0022222222222222222,19.0625,-63.75,30.4375,219938816.0,-11599872.0,148914176.0,-37027840.0,-0.08,0.04,0.02,-8.79,-2.19,3.73
30,324.453,11,-8.88,-2.15,3.75,-27.5,36.75,2.5625,-0.16777777777777778,0.0011111111111111111,0.0022222222222222222,19.0625,-63.75,30.4375,219938816.0,-11632640.0,148930560.0,-37011456.0,-0.1,-0.05,0.01,-8.79,-2.19,3.73
31,335.256,10,-8.9,-2.25,3.74,-27.5,36.75,2.5625,-0.16111111111111112,-0.0022222222222222222,0.006666666666666667,19.0625,-63.75,30.4375,219938816.0,-11649024.0,148930560.0,-36995072.0,-0.13,-0.07,0.04,-10.07,-2.19,3.73
32,344.526,9,-8.92,-2.27,3.77,-28.25,36.375,2.1875,-0.1622222222222222,0.006666666666666667,0.008888888888888889,19.0625,-63.75,30.4375,219938816.0,-11681792.0,148930560.0,-36978688.0,-0.11,-0.09,0.05,-8.79,-2.19,3.73
33,355.541,11,-8.91,-2.28,3.78,-28.25,36.375,2.1875,-0.16777777777777778,0.008888888888888889,0.008888888888888889,19.0625,-63.75,30.5,219938816.0,-11698176.0,148930560.0,-36962304.0,-0.2,-0.11,0.12,-8.79,-2.19,3.73
34,366.506,10,-7.73,-2.35,3.95,-28.25,36.375,2.1875,-0.17222222222222222,0.006666666666666667,0.008888888888888889,19.0625,-63.75,30.5,219938816.0,-11730944.0,148946944.0,-36945920.0,-0.21,-0.15,0.22,-8.79,-2.2,3.73
35,377.164,10,-7.74,-2.38,4.0,-28.25,36.375,2.1875,-0.18444444444444444,-0.008888888888888889,0.0044444444444444444,19.0,-63.75,30.5,219938816.0,-11780096.0,148946944.0,-36913152.0,-0.22,-0.18,0.27,-8.79,-2.2,3.73
36,387.969,10,-7.72,-2.41,3.99,-28.25,36.375,2.1875,-0.18888888888888888,-0.028888888888888888,0.0011111111111111111,19.0,-63.75,30.5,219955200.0,-11829248.0,148930560.0,-36880384.0,-0.2,-0.21,0.26,-10.07,-2.2,3.73
37,396.536,8,-7.72,-2.41,3.99,-27.0625,37.1875,2.1875,-0.1811111111111111,-0.03777777777777778,-0.0022222222222222222,27.0,-63.75,30.5,219971584.0,-11878400.0,148897792.0,-36847616.0,-0.15,-0.29,0.24,-10.07,-2.2,3.73
38,405.186,8,-8.95,-2.5,3.98,-27.0625,37.1875,2.1875,-0.17,-0.03222222222222222,-0.0077777777777777776,27.0,-63.6875,30.5625,220004352.0,-11927552.0,148848640.0,-36847616.0,-0.14,-0.26,0.23,-10.07,-2.2,3.73
39,414.03200000000004,8,-8.93,-2.47,3.97,-27.0625,37.1875,2.1875,-0.16,-0.03111111111111111,-0.017777777777777778,27.0,-63.6875,30.5625,220020736.0,-11976704.0,148815872.0,-36864000.0,-0.13,-0.24,0.19,-10.07,-2.21,3.74
40,424.478,10,-8.92,-2.45,3.94,-27.0625,37.1875,2.1875,-0.15333333333333332,-0.03666666666666667,-0.021111111111111112,27.0,-63.625,30.5625,220053504.0,-12025856.0,148766720.0,-36880384.0,-0.1,-0.19,0.22,-8.78,-2.21,3.74
41,434.79699999999997,10,-8.89,-2.4,3.96,-27.0625,37.1875,2.1875,-0.16,-0.043333333333333335,-0.023333333333333334,27.0,-63.625,30.5625,220086272.0,-12091392.0,148701184.0,-36896768.0,-0.12,-0.17,0.2,-10.06,-2.21,3.74
42,444.42199999999997,9,-8.91,-2.39,3.94,-27.0625,37.1875,2.1875,-0.16,-0.06222222222222222,-0.03,27.0,-63.5625,30.5625,220119040.0,-12140544.0,148635648.0,-36929536.0,-0.12,-0.15,0.25,-10.06,-2.22,3.75
43,453.293,8,-8.9,-2.37,4.0,-27.5,36.75,2.5625,-0.16,-0.06222222222222222,-0.03,27.0,-63.5625,30.5625,220168192.0,-12206080.0,148553728.0,-36945920.0,-0.07,-0.16,0.24,-10.05,-2.22,3.75
44,461.962,8,-8.85,-2.39,4.0,-27.5,36.75,2.5625,-0.016666666666666666,-0.06444444444444444,-0.03222222222222222,19.0,-63.5,30.625,218120192.0,-12255232.0,148471808.0,-36995072.0,-0.13,-0.15,0.23,-10.05,-2.22,3.76
45,471.96,9,-8.9,-2.38,4.0,-27.5,36.75,2.5625,-0.0077777777777777776,-0.06,-0.03333333333333333,27.0625,-63.4375,30.625,218169344.0,-12304384.0,148389888.0,-37044224.0,-0.16,-0.17,0.31,-10.05,-2.23,3.77
46,482.557,10,-8.93,-2.4,4.08,-27.5,36.75,2.5625,-0.0011111111111111111,-0.06222222222222222,-0.03777777777777778,27.0625,-63.375,30.5625,218218496.0,-12337152.0,148291584.0,-37093376.0,-0.25,-0.22,0.43,-10.04,-2.23,3.77
47,493.065,10,-7.74,-2.45,4.21,-27.5,36.75,2.5625,0.013333333333333334,-0.06555555555555556,-0.034444444444444444,27.0625,-63.375,30.5625,218284032.0,-12320768.0,148160512.0,-37175296.0,-0.39,-0.38,0.42,-10.04,-2.23,3.79
48,501.73100000000005,8,-7.87,-2.62,4.21,-27.875,36.75,3.75,0.07111111111111111,-0.08222222222222222,-0.028888888888888888,27.125,-63.3125,30.5625,218284032.0,-12320768.0,148160512.0,-37175296.0,-0.46,-0.09,0.82,-10.03,-2.23,3.8
49,510.56199999999995,8,-7.94,-2.33,4.62,-27.875,36.75,3.75,0.1288888888888889,-0.09444444444444444,-0.014444444444444444,19.1875,-63.25,30.4375,220463104.0,-12206080.0,148045824.0,-37289984.0,-0.53,0.0,0.89,-10.03,-2.23,3.81
50,521.038,10,-8.01,-2.24,4.7,-27.875,36.75,3.75,0.12444444444444444,-0.11222222222222222,-0.024444444444444446,19.1875,-63.1875,30.3125,218562560.0,-12058624.0,147718144.0,-37470208.0,-0.5,0.0,0.93,-10.02,-2.23,3.82
51,532.061,11,-7.96,-2.23,4.75,-27.875,36.75,3.75,0.09555555555555556,-0.16,-0.027777777777777776,27.25,-63.0,30.0625,218693632.0,-12042240.0,147488768.0,-37535744.0,-0.46,-0.03,0.97,-10.02,-2.23,3.84
52,542.88,10,-7.92,-2.26,4.82,-27.875,36.75,3.75,0.06444444444444444,-0.2,-0.028888888888888888,27.25,-63.0,30.0625,218857472.0,-12075008.0,147226624.0,-37601280.0,-0.48,-0.29,1.06,-10.01,-2.23,3.86
53,551.73,8,-7.93,-2.52,4.93,-27.5,37.1875,3.375,0.042222222222222223,-0.23333333333333334,-0.03777777777777778,27.3125,-62.875,30.0,218857472.0,-12075008.0,147226624.0,-37601280.0,-0.44,-0.35,1.15,-10.0,-2.23,3.88
54,560.486,8,-7.88,-2.59,5.04,-27.5,37.1875,3.375,0.05333333333333334,-0.26222222222222225,-0.043333333333333335,19.3125,-62.75,29.875,219234304.0,-12091392.0,146636800.0,-37748736.0,-0.51,-0.46,1.22,-9.98,-2.23,3.91
55,571.625,11,-7.94,-2.69,5.14,-27.5,37.1875,3.375,0.08333333333333333,-0.2822222222222222,-0.04111111111111111,19.3125,-62.625,29.6875,219447296.0,-12042240.0,146276352.0,-37879808.0,-0.52,-0.53,1.61,-9.97,-2.23,3.94
56,582.466,10,-7.94,-2.77,5.55,-27.5,37.1875,3.375,0.11888888888888889,-0.31666666666666665,-0.05,27.4375,-62.25,29.3125,219676672.0,-12025856.0,145883136.0,-38027264.0,-0.56,-0.42,1.75,-9.96,-2.23,3.97
57,593.112,10,-7.96,-2.65,5.72,-27.5,37.1875,3.375,0.13444444444444445,-0.3433333333333333,-0.07222222222222222,27.4375,-62.25,29.3125,219938816.0,-12075008.0,145457152.0,-38191104.0,-0.63,-0.2,1.83,-9.94,-2.24,4.0
58,601.936,8,-8.01,-2.44,5.84,-27.875,37.1875,3.0,0.08777777777777777,-0.3877777777777778,-0.11444444444444445,27.5,-62.0625,29.1875,219938816.0,-12075008.0,145457152.0,-38191104.0,-0.7,-0.13,1.99,-9.92,-2.25,4.04
59,610.774,8,-8.07,-2.39,6.03,-27.875,37.1875,3.0,-0.025555555555555557,-0.4588888888888889,-0.18777777777777777,19.5625,-61.75,29.125,222314496.0,-12320768.0,144965632.0,-38338560.0,-0.69,-0.32,2.23,-9.89,-2.28,4.08
60,621.6120000000001,10,-8.03,-2.61,6.32,-27.875,37.1875,3.0,-0.1711111111111111,-0.5288888888888889,-0.2633333333333333,19.5625,-61.4375,29.1875,222969856.0,-13369344.0,143802368.0,-38584320.0,-0.69,-0.36,2.28,-9.86,-2.32,4.12
61,632.525,10,-7.99,-2.68,6.41,-27.875,37.1875,3.0,-0.25222222222222224,-0.6088888888888889,-0.31666666666666665,27.625,-60.6875,29.4375,223346688.0,-14024704.0,143114240.0,-38715392.0,-0.68,-0.41,2.41,-9.83,-2.36,4.17
62,643.196,10,-7.96,-2.77,6.59,-27.875,37.1875,3.0,-0.27444444444444444,-0.6733333333333333,-0.33666666666666667,27.625,-60.6875,29.4375,223346688.0,-14024704.0,143114240.0,-38715392.0,-0.83,-0.67,2.36,-9.79,-2.39,4.23
63,651.9979999999999,8,-8.07,-3.07,6.6,-28.25,36.375,4.1875,-0.26,-0.7366666666666667,-0.33666666666666667,27.6875,-60.25,29.5,223756288.0,-14663680.0,142344192.0,-38846464.0,-0.83,-0.67,2.36,-9.75,-2.43,4.29
