,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,9.86,0.8,0.57,7.0625,44.1875,5.375,-0.15,0.028888888888888888,-0.023333333333333334,9.5625,83.875,-4.1875,196263936.0,-1851392.0,-182386688.0,-16433152.0,0.11,0.09,-0.17,9.75,0.71,0.75
1,11.82,11,9.89,0.81,0.56,7.0625,44.1875,5.375,-0.15444444444444444,0.028888888888888888,-0.03111111111111111,9.5625,83.875,-4.1875,196263936.0,-1818624.0,-182370304.0,-16482304.0,1.41,0.09,-0.18,9.75,0.72,0.75
2,20.666,8,9.89,0.81,0.56,6.25,44.1875,5.75,-0.15666666666666668,0.03333333333333333,-0.03888888888888889,9.625,83.8125,-4.1875,196280320.0,-1785856.0,-182353920.0,-16531456.0,1.44,0.07,-0.14,9.75,0.72,0.75
3,29.621000000000002,8,9.91,0.79,0.6,6.25,44.1875,5.75,-0.15444444444444444,0.035555555555555556,-0.044444444444444446,9.625,83.8125,-4.25,196313088.0,-1753088.0,-182321152.0,-16596992.0,1.47,0.06,-0.1,9.75,0.72,0.75
4,38.587,8,9.94,0.79,0.65,14.25,44.1875,5.75,-0.14333333333333334,0.035555555555555556,-0.06666666666666667,9.6875,83.75,-4.25,196329472.0,-1703936.0,-182288384.0,-16646144.0,1.67,0.0,0.08,9.74,0.73,0.76
5,49.573,10,10.14,0.73,0.84,6.25,44.1875,5.75,0.0011111111111111111,0.03333333333333333,-0.12555555555555556,9.75,83.6875,-4.3125,196345856.0,-1589248.0,-182255616.0,-16777216.0,0.9,-0.16,0.39,9.74,0.74,0.76
6,60.614000000000004,11,10.65,0.58,1.15,6.25,44.1875,5.75,0.008888888888888889,0.0,-0.20555555555555555,9.875,83.625,-4.4375,196329472.0,-1409024.0,-182272000.0,-16957440.0,1.34,-0.09,0.31,8.46,0.76,0.76
7,70.152,9,12.37,0.67,1.07,7.5,44.5625,4.0625,0.058888888888888886,-0.043333333333333335,-0.27111111111111114,9.9375,83.5625,-4.625,196280320.0,-1114112.0,-182304768.0,-17170432.0,1.9,0.01,0.13,8.46,0.79,0.75
8,79.271,9,11.65,0.8,0.89,7.5,44.5625,4.0625,0.035555555555555556,-0.10666666666666667,-0.2733333333333333,10.0,83.5,-4.75,196165632.0,-720896.0,-182435840.0,-17268736.0,4.23,0.08,-0.37,9.74,0.81,0.74
9,88.59,9,12.7,0.9,0.37,15.5,44.5625,4.0625,0.35,-0.17,-0.21333333333333335,10.0,83.4375,-4.875,196001792.0,-229376.0,-182616064.0,-17154048.0,4.73,0.12,-0.55,9.74,0.84,0.72
10,99.71199999999999,11,13.19,0.96,0.17,7.5,44.5625,4.0625,0.39111111111111113,-0.19666666666666666,-0.14,9.8125,83.4375,-5.0,195821568.0,376832.0,-182845440.0,-16826368.0,3.97,0.36,-0.69,9.74,0.85,0.7
11,110.741,11,13.71,1.22,0.01,15.5,44.5625,4.0625,0.6611111111111111,-0.19111111111111112,-0.08333333333333333,9.5,83.5,-5.0625,195641344.0,1048576.0,-183074816.0,-16334848.0,4.35,0.48,-0.74,9.74,0.86,0.68
12,120.28,9,14.09,1.35,-0.05,14.0,44.5625,5.25,0.7066666666666667,-0.15444444444444444,-0.043333333333333335,9.1875,83.5,-5.125,195493888.0,1736704.0,-183271424.0,-15761408.0,4.85,0.64,-0.65,9.74,0.87,0.66
13,129.326,9,14.59,1.52,0.01,6.0,44.5625,5.25,0.7066666666666667,-0.15444444444444444,-0.043333333333333335,8.875,83.5625,-5.125,195395584.0,2375680.0,-183418880.0,-15187968.0,4.89,0.4,-0.59,9.74,0.88,0.64
14,138.287,8,14.64,1.29,0.05,14.0,44.5625,5.25,0.6022222222222222,-0.04111111111111111,-0.02666666666666667,8.5625,83.5625,-5.1875,195346432.0,2949120.0,-183500800.0,-14680064.0,4.87,0.32,-0.44,9.74,0.89,0.63
15,149.35000000000002,11,14.61,1.21,0.19,14.0,44.5625,5.25,0.3511111111111111,0.028888888888888888,-0.06777777777777778,8.375,83.5,-5.25,195362816.0,3473408.0,-183500800.0,-14319616.0,4.71,0.26,-0.34,9.74,0.89,0.63
16,160.56500000000003,11,14.46,1.16,0.28,6.0,44.5625,5.25,0.3233333333333333,0.10555555555555556,-0.13111111111111112,8.25,83.4375,-5.3125,195444736.0,3883008.0,-183418880.0,-14155776.0,4.29,-0.07,-0.19,9.74,0.91,0.64
17,170.055,9,15.32,0.84,0.44,14.0,44.5625,5.25,0.13,0.18333333333333332,-0.22,8.125,83.25,-5.4375,195608576.0,4489216.0,-183255040.0,-13942784.0,4.01,-0.36,-0.15,9.73,0.93,0.66
18,179.117,9,15.02,0.56,0.51,5.5625,45.375,2.5,0.13,0.18333333333333332,-0.22,8.3125,83.0625,-54.625,195805184.0,4767744.0,-183009280.0,-14286848.0,5.0,-0.51,-0.04,9.73,0.96,0.68
19,188.075,8,14.73,0.45,0.63,13.5625,45.375,2.5,-0.04666666666666667,0.2544444444444444,-0.3388888888888889,8.625,82.75,-54.5625,196050944.0,4997120.0,-182681600.0,-14893056.0,4.59,-0.07,0.15,8.44,1.0,0.71
20,199.044,10,14.32,0.93,0.86,13.5625,45.375,2.5,-0.5211111111111111,0.36666666666666664,-0.5522222222222222,9.125,82.375,-54.4375,196345856.0,5144576.0,-182304768.0,-15728640.0,4.24,-0.05,0.09,9.72,1.05,0.75
21,210.14,11,12.68,0.99,0.85,5.5625,45.375,2.5,-0.7222222222222222,0.40555555555555556,-0.6333333333333333,9.75,81.9375,-54.25,196657152.0,5177344.0,-181862400.0,-16809984.0,4.13,-0.28,0.09,8.43,1.1,0.79
22,219.803,9,12.56,0.82,0.88,5.5625,45.375,2.5,-0.7288888888888889,0.46555555555555556,-0.7077777777777777,10.375,81.5,-54.0,197033984.0,5259264.0,-181338112.0,-17973248.0,3.86,-0.58,0.02,8.41,1.16,0.84
23,228.867,9,12.27,0.57,0.86,7.0625,44.1875,2.0625,-0.7288888888888889,0.46555555555555556,-0.7077777777777777,11.125,81.0,-53.6875,199540736.0,5242880.0,-180764672.0,-19316736.0,2.06,-0.62,0.07,8.4,1.23,0.9
24,237.824,8,11.75,0.6,0.98,15.0625,44.1875,2.0625,-0.7588888888888888,0.5344444444444445,-0.76,11.875,80.5,-53.25,199983104.0,5324800.0,-180142080.0,-20611072.0,1.86,-0.69,0.06,8.39,1.29,0.96
25,248.801,10,11.53,0.6,1.02,15.0625,44.1875,2.0625,-0.5622222222222222,0.6144444444444445,-0.7777777777777778,12.5,79.9375,-52.875,200441856.0,5521408.0,-179470336.0,-21807104.0,1.67,-0.63,0.11,9.65,1.36,1.03
26,259.839,11,12.6,0.73,1.14,7.0625,44.1875,2.0625,-0.43222222222222223,0.6522222222222223,-0.7944444444444444,13.125,79.375,-52.5625,200916992.0,5865472.0,-178798592.0,-22904832.0,1.46,-0.49,0.2,8.35,1.43,1.09
27,269.727,9,12.38,0.93,1.3,7.0625,44.1875,2.0625,-0.44,0.6611111111111111,-0.8122222222222222,13.6875,78.8125,-52.3125,199294976.0,6324224.0,-178110464.0,-23920640.0,2.44,0.01,0.52,8.34,1.5,1.16
28,278.776,9,12.07,1.51,1.68,4.0625,44.5625,4.5625,-0.44,0.6611111111111111,-0.8122222222222222,13.6875,78.8125,-52.3125,199770112.0,6897664.0,-177438720.0,-24870912.0,2.33,0.34,0.67,8.32,1.57,1.22
29,287.751,8,11.93,1.92,1.9,12.0625,44.5625,4.5625,-0.21333333333333335,0.6544444444444445,-0.8222222222222222,14.625,77.6875,-52.0,200228864.0,7487488.0,-176766976.0,-25772032.0,2.24,0.56,0.76,8.3,1.64,1.28
30,298.799,11,11.82,2.21,2.04,12.0625,44.5625,4.5625,-0.19555555555555557,0.6477777777777778,-0.8144444444444444,15.125,77.0625,-51.875,200671232.0,8077312.0,-176095232.0,-26689536.0,1.94,0.49,1.24,9.56,1.72,1.34
31,310.004,11,10.22,2.21,2.58,4.0625,44.5625,4.5625,-0.20555555555555555,0.6166666666666667,-0.8266666666666667,15.625,76.5625,-51.8125,201080832.0,8650752.0,-175456256.0,-27623424.0,1.8,0.32,1.47,8.25,1.79,1.4
32,319.85400000000004,9,10.06,2.12,2.88,4.0625,44.5625,4.5625,-0.20555555555555555,0.6166666666666667,-0.8266666666666667,24.125,76.0,-51.9375,203522048.0,9256960.0,-174882816.0,-28573696.0,1.7,0.25,1.7,8.23,1.86,1.45
33,328.86,9,9.94,2.12,3.16,3.375,45.375,6.0625,-0.18222222222222223,0.5388888888888889,-0.8566666666666667,24.125,76.0,-51.9375,203751424.0,9912320.0,-174407680.0,-29556736.0,1.63,0.28,1.68,8.21,1.94,1.49
34,337.829,8,9.84,2.23,3.18,11.375,45.375,6.0625,-0.15,0.41888888888888887,-0.9044444444444445,25.1875,74.9375,-52.9375,203882496.0,10616832.0,-174063616.0,-30539776.0,1.68,0.61,1.49,8.19,2.02,1.52
35,348.921,11,9.87,2.64,3.02,11.375,45.375,6.0625,-0.26,0.22666666666666666,-0.9411111111111111,25.75,74.4375,-53.6875,203931648.0,11304960.0,-173768704.0,-31539200.0,1.7,0.72,1.43,9.44,2.11,1.55
36,360.09000000000003,11,9.87,2.83,2.98,3.375,45.375,6.0625,-0.26666666666666666,0.19333333333333333,-0.9188888888888889,26.25,74.0,-54.3125,203964416.0,11976704.0,-173522944.0,-32505856.0,1.75,0.8,1.36,8.14,2.19,1.57
37,369.898,9,9.9,3.0,2.93,3.375,45.375,6.0625,-0.26666666666666666,0.19333333333333333,-0.9188888888888889,26.75,73.5625,-54.9375,203980800.0,12632064.0,-173277184.0,-33423360.0,1.59,0.73,1.17,8.12,2.26,1.59
38,378.92900000000003,9,9.72,3.0,2.77,1.5,46.5,5.75,-0.16555555555555557,0.17,-0.8822222222222222,26.75,73.5625,-54.9375,203997184.0,13139968.0,-173031424.0,-34357248.0,1.57,0.56,1.11,8.1,2.34,1.6
39,387.899,8,9.67,2.9,2.72,9.5,46.5,5.75,-0.19777777777777777,0.15888888888888889,-0.8222222222222222,27.8125,72.75,-55.875,204013568.0,13598720.0,-172802048.0,-35258368.0,1.59,0.52,1.08,8.08,2.4,1.62
40,399.038,11,9.67,2.93,2.71,9.5,46.5,5.75,-0.22333333333333333,0.15777777777777777,-0.7411111111111112,28.25,72.375,-56.25,204029952.0,14008320.0,-172572672.0,-36143104.0,1.53,0.55,1.11,9.34,2.46,1.64
41,410.088,11,9.6,3.02,2.76,1.5,46.5,5.75,-0.27111111111111114,0.16333333333333333,-0.7377777777777778,28.75,72.0,-56.5625,204046336.0,14385152.0,-172310528.0,-37076992.0,1.33,0.71,1.14,8.04,2.52,1.66
42,419.921,9,9.37,3.24,2.81,1.5,46.5,5.75,-0.27111111111111114,0.16333333333333333,-0.7377777777777778,29.3125,71.5625,-56.8125,204079104.0,14696448.0,-172032000.0,-38043648.0,-0.03,0.74,1.08,8.02,2.58,1.69
43,429.004,9,9.27,3.33,2.77,6.5,46.5,6.75,-0.48444444444444446,0.1688888888888889,-0.7422222222222222,29.3125,71.5625,-56.8125,204128256.0,14909440.0,-171737088.0,-39092224.0,-0.08,0.75,0.97,8.0,2.64,1.71
44,437.964,8,9.2,3.4,2.68,6.5,46.5,6.75,-0.43,0.17777777777777778,-0.7355555555555555,30.4375,70.8125,-57.0625,204161024.0,15024128.0,-171425792.0,-40173568.0,-0.14,0.68,0.8,7.98,2.7,1.74
45,449.03900000000004,11,9.11,3.39,2.54,6.5,46.5,6.75,-0.7155555555555555,0.14777777777777779,-0.6444444444444445,31.0625,70.5,-57.125,204193792.0,15024128.0,-171130880.0,-41254912.0,-0.2,0.53,0.43,9.24,2.74,1.77
46,459.988,10,9.03,3.28,2.2,6.5,46.5,6.75,-0.7311111111111112,0.1322222222222222,-0.58,31.625,70.1875,-57.125,204226560.0,14958592.0,-170852352.0,-42287104.0,-0.19,0.48,0.21,7.94,2.78,1.8
47,469.884,9,9.02,3.27,2.01,6.5,46.5,6.75,-0.5477777777777778,0.13555555555555557,-0.5122222222222222,24.0625,69.875,-57.0625,204275712.0,14893056.0,-170573824.0,-43188224.0,-0.18,0.5,0.12,7.93,2.82,1.82
48,478.928,9,9.02,3.32,1.95,6.1875,47.5625,7.25,-0.5477777777777778,0.13555555555555557,-0.5122222222222222,24.5,69.6875,-56.9375,204341248.0,14794752.0,-170295296.0,-43991040.0,-0.27,0.43,0.04,7.91,2.85,1.85
49,487.88599999999997,8,10.2,3.28,1.89,6.1875,47.5625,7.25,-0.49333333333333335,0.14,-0.4222222222222222,24.875,69.5,-56.8125,204406784.0,14663680.0,-170065920.0,-44646400.0,-0.28,0.32,-0.03,9.18,2.87,1.87
50,498.965,11,10.17,3.19,1.83,6.1875,47.5625,7.25,-0.5355555555555556,0.11333333333333333,-0.21666666666666667,25.125,69.375,-56.625,204488704.0,14483456.0,-169852928.0,-45170688.0,-0.39,0.14,0.0,9.17,2.88,1.89
